date,rank,change,sing_id,subject,singer,rank_out_term,play_in_term,listen_in_term,play_total,listen_total
2020/03/23/3,168,18,89688529,십이월 이십오일의 고백,정승환,1,613.0,21.0,13629006,1405824
2020/03/23/4,168,18,89688529,십이월 이십오일의 고백,정승환,1,595.0,15.0,13629601,1405839
2020/03/23/5,168,18,89688529,십이월 이십오일의 고백,정승환,1,515.0,17.0,13630116,1405856
2020/03/23/6,168,18,89688529,십이월 이십오일의 고백,정승환,1,569.0,12.0,13630685,1405868
2020/03/23/7,142,26,89688529,십이월 이십오일의 고백,정승환,1,698.0,20.0,13631383,1405888
2020/03/23/8,185,43,89688529,십이월 이십오일의 고백,정승환,1,1284.0,52.0,13632667,1405940
2020/03/23/9,181,4,89688529,십이월 이십오일의 고백,정승환,1,1747.0,63.0,13634414,1406003
2020/03/23/10,190,9,89688529,십이월 이십오일의 고백,정승환,1,1388.0,37.0,13635802,1406040
2020/03/23/11,186,4,89688529,십이월 이십오일의 고백,정승환,1,1482.0,49.0,13637284,1406089
2020/03/23/12,169,17,89688529,십이월 이십오일의 고백,정승환,1,1634.0,58.0,13638918,1406147
2020/03/23/13,163,6,89688529,십이월 이십오일의 고백,정승환,1,1699.0,53.0,13640617,1406200
2020/03/23/14,175,12,89688529,십이월 이십오일의 고백,정승환,1,1854.0,68.0,13642471,1406268
2020/03/23/15,157,18,89688529,십이월 이십오일의 고백,정승환,1,1913.0,50.0,13644384,1406318
2020/03/23/16,175,18,89688529,십이월 이십오일의 고백,정승환,1,2014.0,68.0,13646398,1406386
2020/03/23/17,166,9,89688529,십이월 이십오일의 고백,정승환,1,1989.0,58.0,13648387,1406444
2020/03/23/18,173,7,89688529,십이월 이십오일의 고백,정승환,1,2179.0,77.0,13650566,1406521
2020/03/23/19,183,10,89688529,십이월 이십오일의 고백,정승환,1,2305.0,59.0,13652871,1406580
2020/03/23/20,190,7,89688529,십이월 이십오일의 고백,정승환,1,2062.0,70.0,13654933,1406650
2020/03/23/21,180,10,89688529,십이월 이십오일의 고백,정승환,1,1752.0,59.0,13656685,1406709
2020/03/23/22,177,3,89688529,십이월 이십오일의 고백,정승환,1,1496.0,50.0,13658181,1406759
2020/03/23/23,180,3,89688529,십이월 이십오일의 고백,정승환,1,1295.0,58.0,13659476,1406817
2020/03/24/0,166,14,89688529,십이월 이십오일의 고백,정승환,1,1056.0,35.0,13660532,1406852
2020/03/24/1,175,9,89688529,십이월 이십오일의 고백,정승환,1,921.0,37.0,13661453,1406889
2020/03/24/2,175,9,89688529,십이월 이십오일의 고백,정승환,1,766.0,28.0,13662219,1406917
2020/03/24/3,175,9,89688529,십이월 이십오일의 고백,정승환,1,680.0,23.0,13662899,1406940
2020/03/24/4,175,9,89688529,십이월 이십오일의 고백,정승환,1,610.0,15.0,13663509,1406955
2020/03/24/5,175,9,89688529,십이월 이십오일의 고백,정승환,1,547.0,14.0,13664056,1406969
2020/03/24/6,175,9,89688529,십이월 이십오일의 고백,정승환,1,558.0,12.0,13664614,1406981
2020/03/24/7,128,47,89688529,십이월 이십오일의 고백,정승환,1,762.0,14.0,13665376,1406995
2020/03/24/8,189,61,89688529,십이월 이십오일의 고백,정승환,1,1347.0,39.0,13666723,1407034
2020/03/24/9,189,-,89688529,십이월 이십오일의 고백,정승환,1,1723.0,69.0,13668446,1407103
2020/03/24/10,187,2,89688529,십이월 이십오일의 고백,정승환,1,1350.0,54.0,13669796,1407157
2020/03/24/11,171,16,89688529,십이월 이십오일의 고백,정승환,1,1520.0,39.0,13671316,1407196
2020/03/24/12,174,3,89688529,십이월 이십오일의 고백,정승환,1,1623.0,51.0,13672939,1407247
2020/03/24/13,150,24,89688529,십이월 이십오일의 고백,정승환,1,1713.0,51.0,13674652,1407298
2020/03/24/14,170,20,89688529,십이월 이십오일의 고백,정승환,1,1847.0,58.0,13676499,1407356
2020/03/24/15,164,6,89688529,십이월 이십오일의 고백,정승환,1,1934.0,63.0,13678433,1407419
2020/03/24/16,187,23,89688529,십이월 이십오일의 고백,정승환,1,2012.0,69.0,13680445,1407488
2020/03/24/17,147,40,89688529,십이월 이십오일의 고백,정승환,1,1952.0,51.0,13682397,1407539
2020/03/24/18,173,26,89688529,십이월 이십오일의 고백,정승환,1,2156.0,69.0,13684553,1407608
2020/03/24/19,186,13,89688529,십이월 이십오일의 고백,정승환,1,2430.0,76.0,13686983,1407684
2020/03/24/20,174,12,89688529,십이월 이십오일의 고백,정승환,1,2082.0,85.0,13689065,1407769
2020/03/24/21,195,21,89688529,십이월 이십오일의 고백,정승환,1,1797.0,68.0,13690862,1407837
2020/03/24/22,201,6,89688529,십이월 이십오일의 고백,정승환,1,1514.0,54.0,13692376,1407891
2020/03/24/23,187,14,89688529,십이월 이십오일의 고백,정승환,1,1339.0,46.0,13693715,1407937
2020/03/25/0,198,11,89688529,십이월 이십오일의 고백,정승환,1,1095.0,31.0,13694810,1407968
2020/03/25/1,214,16,89688529,십이월 이십오일의 고백,정승환,1,903.0,31.0,13695713,1407999
2020/03/25/2,214,16,89688529,십이월 이십오일의 고백,정승환,1,748.0,25.0,13696461,1408024
2020/03/25/3,214,16,89688529,십이월 이십오일의 고백,정승환,1,659.0,23.0,13697120,1408047
2020/03/25/4,214,16,89688529,십이월 이십오일의 고백,정승환,1,592.0,18.0,13697712,1408065
2020/03/25/5,214,16,89688529,십이월 이십오일의 고백,정승환,1,507.0,11.0,13698219,1408076
2020/03/25/6,214,16,89688529,십이월 이십오일의 고백,정승환,1,557.0,13.0,13698776,1408089
2020/03/25/7,155,59,89688529,십이월 이십오일의 고백,정승환,1,680.0,25.0,13699456,1408114
2020/03/25/8,183,28,89688529,십이월 이십오일의 고백,정승환,1,1299.0,40.0,13700755,1408154
2020/03/25/9,191,8,89688529,십이월 이십오일의 고백,정승환,1,1758.0,56.0,13702513,1408210
2020/03/25/10,167,24,89688529,십이월 이십오일의 고백,정승환,1,1429.0,56.0,13703942,1408266
2020/03/25/11,183,16,89688529,십이월 이십오일의 고백,정승환,1,1586.0,61.0,13705528,1408327
2020/03/25/12,206,23,89688529,십이월 이십오일의 고백,정승환,1,1711.0,66.0,13707239,1408393
2020/03/25/13,174,32,89688529,십이월 이십오일의 고백,정승환,1,1728.0,57.0,13708967,1408450
2020/03/25/14,178,4,89688529,십이월 이십오일의 고백,정승환,1,1876.0,60.0,13710843,1408510
2020/03/25/15,183,5,89688529,십이월 이십오일의 고백,정승환,1,1989.0,73.0,13712832,1408583
2020/03/25/16,168,15,89688529,십이월 이십오일의 고백,정승환,1,1968.0,65.0,13714800,1408648
2020/03/25/17,178,10,89688529,십이월 이십오일의 고백,정승환,1,1967.0,65.0,13716767,1408713
2020/03/25/18,173,5,89688529,십이월 이십오일의 고백,정승환,1,2235.0,69.0,13719002,1408782
2020/03/25/19,171,2,89688529,십이월 이십오일의 고백,정승환,1,2400.0,80.0,13721402,1408862
2020/03/25/20,175,4,89688529,십이월 이십오일의 고백,정승환,1,2080.0,50.0,13723482,1408912
2020/03/25/21,195,20,89688529,십이월 이십오일의 고백,정승환,1,1767.0,59.0,13725249,1408971
2020/03/25/22,168,27,89688529,십이월 이십오일의 고백,정승환,1,1525.0,53.0,13726774,1409024
2020/03/25/23,174,6,89688529,십이월 이십오일의 고백,정승환,1,1330.0,49.0,13728104,1409073
2020/03/26/0,177,3,89688529,십이월 이십오일의 고백,정승환,1,1125.0,35.0,13729229,1409108
2020/03/26/1,194,17,89688529,십이월 이십오일의 고백,정승환,1,883.0,34.0,13730112,1409142
2020/03/26/6,194,17,89688529,십이월 이십오일의 고백,정승환,5,237.0,6.0,13730349,1409148
2020/03/26/7,210,16,89688529,십이월 이십오일의 고백,정승환,1,373.0,8.0,13730722,1409156
2020/03/26/8,214,4,89688529,십이월 이십오일의 고백,정승환,1,988.0,41.0,13731710,1409197
2020/03/26/9,197,17,89688529,십이월 이십오일의 고백,정승환,1,1438.0,52.0,13733148,1409249
2020/03/26/10,177,20,89688529,십이월 이십오일의 고백,정승환,1,1244.0,49.0,13734392,1409298
2020/03/26/11,200,23,89688529,십이월 이십오일의 고백,정승환,1,1323.0,37.0,13735715,1409335
2020/03/26/12,171,29,89688529,십이월 이십오일의 고백,정승환,1,1476.0,39.0,13737191,1409374
2020/03/26/13,195,24,89688529,십이월 이십오일의 고백,정승환,1,1544.0,66.0,13738735,1409440
2020/03/26/14,179,16,89688529,십이월 이십오일의 고백,정승환,1,1722.0,53.0,13740457,1409493
2020/03/26/15,177,2,89688529,십이월 이십오일의 고백,정승환,1,1829.0,63.0,13742286,1409556
2020/03/26/16,170,7,89688529,십이월 이십오일의 고백,정승환,1,1895.0,68.0,13744181,1409624
2020/03/26/17,152,18,89688529,십이월 이십오일의 고백,정승환,1,1869.0,71.0,13746050,1409695
2020/03/26/18,170,18,89688529,십이월 이십오일의 고백,정승환,1,2030.0,82.0,13748080,1409777
2020/03/26/19,165,5,89688529,십이월 이십오일의 고백,정승환,1,2149.0,70.0,13750229,1409847
2020/03/26/20,197,32,89688529,십이월 이십오일의 고백,정승환,1,1882.0,69.0,13752111,1409916
2020/03/26/21,190,7,89688529,십이월 이십오일의 고백,정승환,1,1496.0,45.0,13753607,1409961
2020/03/26/22,194,4,89688529,십이월 이십오일의 고백,정승환,1,1324.0,47.0,13754931,1410008
2020/03/26/23,209,15,89688529,십이월 이십오일의 고백,정승환,1,1095.0,36.0,13756026,1410044
2020/03/27/0,213,4,89688529,십이월 이십오일의 고백,정승환,1,973.0,33.0,13756999,1410077
2020/03/27/1,200,13,89688529,십이월 이십오일의 고백,정승환,1,792.0,24.0,13757791,1410101
2020/03/27/2,200,13,89688529,십이월 이십오일의 고백,정승환,1,729.0,30.0,13758520,1410131
2020/03/27/3,200,13,89688529,십이월 이십오일의 고백,정승환,1,688.0,24.0,13759208,1410155
2020/03/27/4,200,13,89688529,십이월 이십오일의 고백,정승환,1,598.0,10.0,13759806,1410165
2020/03/27/5,200,13,89688529,십이월 이십오일의 고백,정승환,1,561.0,15.0,13760367,1410180
2020/03/27/6,200,13,89688529,십이월 이십오일의 고백,정승환,1,504.0,9.0,13760871,1410189
2020/03/27/7,189,11,89688529,십이월 이십오일의 고백,정승환,1,687.0,18.0,13761558,1410207
2020/03/27/8,205,16,89688529,십이월 이십오일의 고백,정승환,1,1175.0,33.0,13762733,1410240
2020/03/27/9,195,10,89688529,십이월 이십오일의 고백,정승환,1,1462.0,45.0,13764195,1410285
2020/03/27/10,213,18,89688529,십이월 이십오일의 고백,정승환,1,1243.0,39.0,13765438,1410324
2020/03/27/11,179,34,89688529,십이월 이십오일의 고백,정승환,1,1415.0,43.0,13766853,1410367
2020/03/27/12,183,4,89688529,십이월 이십오일의 고백,정승환,1,1500.0,40.0,13768353,1410407
2020/03/27/13,153,30,89688529,십이월 이십오일의 고백,정승환,1,1623.0,48.0,13769976,1410455
2020/03/27/14,186,33,89688529,십이월 이십오일의 고백,정승환,1,1694.0,44.0,13771670,1410499
2020/03/27/15,195,9,89688529,십이월 이십오일의 고백,정승환,1,1972.0,67.0,13773642,1410566
2020/03/27/16,180,15,89688529,십이월 이십오일의 고백,정승환,1,1959.0,50.0,13775601,1410616
2020/03/27/17,187,7,89688529,십이월 이십오일의 고백,정승환,1,1952.0,65.0,13777553,1410681
2020/03/27/18,167,20,89688529,십이월 이십오일의 고백,정승환,1,2166.0,74.0,13779719,1410755
2020/03/27/19,179,12,89688529,십이월 이십오일의 고백,정승환,1,2336.0,75.0,13782055,1410830
2020/03/27/20,151,28,89688529,십이월 이십오일의 고백,정승환,1,2053.0,57.0,13784108,1410887
2020/03/27/21,193,42,89688529,십이월 이십오일의 고백,정승환,1,1677.0,70.0,13785785,1410957
2020/03/27/22,216,23,89688529,십이월 이십오일의 고백,정승환,1,1310.0,40.0,13787095,1410997
2020/03/27/23,206,10,89688529,십이월 이십오일의 고백,정승환,1,1183.0,48.0,13788278,1411045
2020/03/28/0,200,6,89688529,십이월 이십오일의 고백,정승환,1,1024.0,31.0,13789302,1411076
2020/03/28/1,215,15,89688529,십이월 이십오일의 고백,정승환,1,821.0,31.0,13790123,1411107
2020/03/28/2,215,15,89688529,십이월 이십오일의 고백,정승환,1,731.0,26.0,13790854,1411133
2020/03/28/3,215,15,89688529,십이월 이십오일의 고백,정승환,1,630.0,32.0,13791484,1411165
2020/03/28/4,215,15,89688529,십이월 이십오일의 고백,정승환,1,613.0,15.0,13792097,1411180
2020/03/28/5,215,15,89688529,십이월 이십오일의 고백,정승환,1,542.0,12.0,13792639,1411192
2020/03/28/6,215,15,89688529,십이월 이십오일의 고백,정승환,1,555.0,16.0,13793194,1411208
2020/03/28/7,207,8,89688529,십이월 이십오일의 고백,정승환,1,557.0,8.0,13793751,1411216
2020/03/28/8,202,5,89688529,십이월 이십오일의 고백,정승환,1,690.0,24.0,13794441,1411240
2020/03/28/9,202,-,89688529,십이월 이십오일의 고백,정승환,1,937.0,34.0,13795378,1411274
2020/03/28/10,193,9,89688529,십이월 이십오일의 고백,정승환,1,1102.0,33.0,13796480,1411307
2020/03/28/11,186,7,89688529,십이월 이십오일의 고백,정승환,1,1367.0,43.0,13797847,1411350
2020/03/28/12,192,6,89688529,십이월 이십오일의 고백,정승환,1,1557.0,60.0,13799404,1411410
2020/03/28/13,184,8,89688529,십이월 이십오일의 고백,정승환,1,1594.0,52.0,13800998,1411462
2020/03/28/14,190,6,89688529,십이월 이십오일의 고백,정승환,1,1646.0,55.0,13802644,1411517
2020/03/28/15,191,1,89688529,십이월 이십오일의 고백,정승환,1,991.0,32.0,13803635,1411549
2020/03/28/16,217,26,89688529,십이월 이십오일의 고백,정승환,1,1038.0,37.0,13804673,1411586
2020/03/28/17,187,30,89688529,십이월 이십오일의 고백,정승환,1,1549.0,67.0,13806222,1411653
2020/03/28/18,194,7,89688529,십이월 이십오일의 고백,정승환,1,1630.0,53.0,13807852,1411706
2020/03/28/19,191,3,89688529,십이월 이십오일의 고백,정승환,1,1581.0,72.0,13809433,1411778
2020/03/28/20,199,8,89688529,십이월 이십오일의 고백,정승환,1,1521.0,62.0,13810954,1411840
2020/03/28/21,213,14,89688529,십이월 이십오일의 고백,정승환,1,1377.0,46.0,13812331,1411886
2020/03/28/22,203,10,89688529,십이월 이십오일의 고백,정승환,1,1193.0,43.0,13813524,1411929
2020/03/28/23,202,1,89688529,십이월 이십오일의 고백,정승환,1,1058.0,43.0,13814582,1411972
2020/03/29/0,194,8,89688529,십이월 이십오일의 고백,정승환,1,928.0,34.0,13815510,1412006
2020/03/29/1,183,11,89688529,십이월 이십오일의 고백,정승환,1,768.0,25.0,13816278,1412031
2020/03/29/2,183,11,89688529,십이월 이십오일의 고백,정승환,1,739.0,28.0,13817017,1412059
2020/03/29/3,183,11,89688529,십이월 이십오일의 고백,정승환,1,639.0,32.0,13817656,1412091
2020/03/29/4,183,11,89688529,십이월 이십오일의 고백,정승환,1,636.0,32.0,13818292,1412123
2020/03/29/5,183,11,89688529,십이월 이십오일의 고백,정승환,1,566.0,22.0,13818858,1412145
2020/03/29/6,183,11,89688529,십이월 이십오일의 고백,정승환,1,507.0,8.0,13819365,1412153
2020/03/29/7,171,12,89688529,십이월 이십오일의 고백,정승환,1,502.0,13.0,13819867,1412166
2020/03/29/8,182,11,89688529,십이월 이십오일의 고백,정승환,1,604.0,18.0,13820471,1412184
2020/03/29/9,228,46,89688529,십이월 이십오일의 고백,정승환,1,646.0,26.0,13821117,1412210
2020/03/29/10,222,6,89688529,십이월 이십오일의 고백,정승환,1,767.0,31.0,13821884,1412241
2020/03/29/11,195,27,89688529,십이월 이십오일의 고백,정승환,1,1086.0,49.0,13822970,1412290
2020/03/29/12,209,14,89688529,십이월 이십오일의 고백,정승환,1,1249.0,54.0,13824219,1412344
2020/03/29/13,208,1,89688529,십이월 이십오일의 고백,정승환,1,1397.0,55.0,13825616,1412399
2020/03/29/14,192,16,89688529,십이월 이십오일의 고백,정승환,1,1593.0,60.0,13827209,1412459
2020/03/29/15,191,1,89688529,십이월 이십오일의 고백,정승환,1,1675.0,74.0,13828884,1412533
2020/03/29/16,201,10,89688529,십이월 이십오일의 고백,정승환,1,1741.0,73.0,13830625,1412606
2020/03/29/17,201,-,89688529,십이월 이십오일의 고백,정승환,1,1667.0,54.0,13832292,1412660
2020/03/29/18,193,8,89688529,십이월 이십오일의 고백,정승환,1,1629.0,70.0,13833921,1412730
2020/03/29/19,206,13,89688529,십이월 이십오일의 고백,정승환,1,1499.0,58.0,13835420,1412788
2020/03/29/20,190,16,89688529,십이월 이십오일의 고백,정승환,1,1502.0,66.0,13836922,1412854
2020/03/29/21,207,17,89688529,십이월 이십오일의 고백,정승환,1,1371.0,58.0,13838293,1412912
2020/03/29/22,208,1,89688529,십이월 이십오일의 고백,정승환,1,1233.0,54.0,13839526,1412966
2020/03/29/23,199,9,89688529,십이월 이십오일의 고백,정승환,1,1025.0,32.0,13840551,1412998
2020/03/30/0,215,16,89688529,십이월 이십오일의 고백,정승환,1,878.0,26.0,13841429,1413024
2020/03/30/1,207,8,89688529,십이월 이십오일의 고백,정승환,1,809.0,29.0,13842238,1413053
2020/03/30/2,207,8,89688529,십이월 이십오일의 고백,정승환,1,695.0,27.0,13842933,1413080
2020/03/30/3,207,8,89688529,십이월 이십오일의 고백,정승환,1,586.0,10.0,13843519,1413090
2020/03/30/4,207,8,89688529,십이월 이십오일의 고백,정승환,1,523.0,9.0,13844042,1413099
2020/03/30/5,207,8,89688529,십이월 이십오일의 고백,정승환,1,495.0,10.0,13844537,1413109
2020/03/30/6,207,8,89688529,십이월 이십오일의 고백,정승환,1,484.0,11.0,13845021,1413120
2020/03/30/7,199,8,89688529,십이월 이십오일의 고백,정승환,1,616.0,15.0,13845637,1413135
2020/03/30/8,176,23,89688529,십이월 이십오일의 고백,정승환,1,1201.0,40.0,13846838,1413175
2020/03/30/9,215,39,89688529,십이월 이십오일의 고백,정승환,1,1534.0,62.0,13848372,1413237
2020/03/30/10,200,15,89688529,십이월 이십오일의 고백,정승환,1,1252.0,42.0,13849624,1413279
2020/03/30/11,193,7,89688529,십이월 이십오일의 고백,정승환,1,1345.0,52.0,13850969,1413331
2020/03/30/12,202,9,89688529,십이월 이십오일의 고백,정승환,1,1489.0,52.0,13852458,1413383
2020/03/30/13,197,5,89688529,십이월 이십오일의 고백,정승환,1,1480.0,47.0,13853938,1413430
2020/03/30/14,182,15,89688529,십이월 이십오일의 고백,정승환,1,1584.0,54.0,13855522,1413484
2020/03/30/15,181,1,89688529,십이월 이십오일의 고백,정승환,1,1677.0,61.0,13857199,1413545
2020/03/30/16,182,1,89688529,십이월 이십오일의 고백,정승환,1,1717.0,64.0,13858916,1413609
2020/03/30/17,177,5,89688529,십이월 이십오일의 고백,정승환,1,1781.0,48.0,13860697,1413657
2020/03/30/18,188,11,89688529,십이월 이십오일의 고백,정승환,1,1885.0,56.0,13862582,1413713
2020/03/30/19,198,10,89688529,십이월 이십오일의 고백,정승환,1,2096.0,57.0,13864678,1413770
2020/03/30/20,187,11,89688529,십이월 이십오일의 고백,정승환,1,1931.0,66.0,13866609,1413836
2020/03/30/21,193,6,89688529,십이월 이십오일의 고백,정승환,1,1586.0,47.0,13868195,1413883
2020/03/30/22,230,37,89688529,십이월 이십오일의 고백,정승환,1,1298.0,54.0,13869493,1413937
2020/03/30/23,211,19,89688529,십이월 이십오일의 고백,정승환,1,1217.0,41.0,13870710,1413978
2020/03/31/0,224,13,89688529,십이월 이십오일의 고백,정승환,1,951.0,32.0,13871661,1414010
2020/03/31/1,224,-,89688529,십이월 이십오일의 고백,정승환,1,798.0,25.0,13872459,1414035
2020/03/31/2,224,-,89688529,십이월 이십오일의 고백,정승환,1,679.0,20.0,13873138,1414055
2020/03/31/3,224,-,89688529,십이월 이십오일의 고백,정승환,1,571.0,10.0,13873709,1414065
2020/03/31/4,224,-,89688529,십이월 이십오일의 고백,정승환,1,556.0,10.0,13874265,1414075
2020/03/31/5,224,-,89688529,십이월 이십오일의 고백,정승환,1,555.0,13.0,13874820,1414088
2020/03/31/6,224,-,89688529,십이월 이십오일의 고백,정승환,1,500.0,9.0,13875320,1414097
2020/03/31/7,157,67,89688529,십이월 이십오일의 고백,정승환,1,704.0,24.0,13876024,1414121
2020/03/31/8,219,62,89688529,십이월 이십오일의 고백,정승환,1,1135.0,34.0,13877159,1414155
2020/03/31/9,211,8,89688529,십이월 이십오일의 고백,정승환,1,1554.0,54.0,13878713,1414209
2020/03/31/10,207,4,89688529,십이월 이십오일의 고백,정승환,1,1239.0,52.0,13879952,1414261
2020/03/31/11,190,17,89688529,십이월 이십오일의 고백,정승환,1,1382.0,51.0,13881334,1414312
2020/03/31/12,182,8,89688529,십이월 이십오일의 고백,정승환,1,1529.0,51.0,13882863,1414363
2020/03/31/13,198,16,89688529,십이월 이십오일의 고백,정승환,1,1553.0,41.0,13884416,1414404
2020/03/31/14,196,2,89688529,십이월 이십오일의 고백,정승환,1,1615.0,60.0,13886031,1414464
2020/03/31/15,191,5,89688529,십이월 이십오일의 고백,정승환,1,1724.0,56.0,13887755,1414520
2020/03/31/16,199,8,89688529,십이월 이십오일의 고백,정승환,1,1735.0,44.0,13889490,1414564
2020/03/31/17,201,2,89688529,십이월 이십오일의 고백,정승환,1,1685.0,63.0,13891175,1414627
2020/03/31/18,200,1,89688529,십이월 이십오일의 고백,정승환,1,1922.0,54.0,13893097,1414681
2020/03/31/19,195,5,89688529,십이월 이십오일의 고백,정승환,1,2018.0,63.0,13895115,1414744
2020/03/31/20,161,34,89688529,십이월 이십오일의 고백,정승환,1,1816.0,74.0,13896931,1414818
2020/03/31/21,218,57,89688529,십이월 이십오일의 고백,정승환,1,1521.0,52.0,13898452,1414870
2020/03/31/22,206,12,89688529,십이월 이십오일의 고백,정승환,1,1293.0,27.0,13899745,1414897
2020/03/31/23,212,6,89688529,십이월 이십오일의 고백,정승환,1,1183.0,41.0,13900928,1414938
2020/04/01/0,205,7,89688529,십이월 이십오일의 고백,정승환,1,1015.0,35.0,13901943,1414973
2020/04/01/1,208,3,89688529,십이월 이십오일의 고백,정승환,1,826.0,21.0,13902769,1414994
2020/04/01/2,208,3,89688529,십이월 이십오일의 고백,정승환,1,656.0,16.0,13903425,1415010
2020/04/01/3,208,3,89688529,십이월 이십오일의 고백,정승환,1,574.0,10.0,13903999,1415020
2020/04/01/4,208,3,89688529,십이월 이십오일의 고백,정승환,1,516.0,10.0,13904515,1415030
2020/04/01/5,208,3,89688529,십이월 이십오일의 고백,정승환,1,455.0,10.0,13904970,1415040
2020/04/01/6,208,3,89688529,십이월 이십오일의 고백,정승환,1,509.0,19.0,13905479,1415059
2020/04/01/7,203,5,89688529,십이월 이십오일의 고백,정승환,1,619.0,24.0,13906098,1415083
2020/04/01/8,201,2,89688529,십이월 이십오일의 고백,정승환,1,1140.0,32.0,13907238,1415115
2020/04/01/9,196,5,89688529,십이월 이십오일의 고백,정승환,1,1444.0,60.0,13908682,1415175
2020/04/01/10,174,22,89688529,십이월 이십오일의 고백,정승환,1,1274.0,38.0,13909956,1415213
2020/04/01/11,182,8,89688529,십이월 이십오일의 고백,정승환,1,1284.0,42.0,13911240,1415255
2020/04/01/12,193,11,89688529,십이월 이십오일의 고백,정승환,1,1547.0,48.0,13912787,1415303
2020/04/01/13,196,3,89688529,십이월 이십오일의 고백,정승환,1,1519.0,55.0,13914306,1415358
2020/04/01/14,198,2,89688529,십이월 이십오일의 고백,정승환,1,1595.0,64.0,13915901,1415422
2020/04/01/15,181,17,89688529,십이월 이십오일의 고백,정승환,1,1844.0,67.0,13917745,1415489
2020/04/01/16,185,4,89688529,십이월 이십오일의 고백,정승환,1,1733.0,52.0,13919478,1415541
2020/04/01/17,194,9,89688529,십이월 이십오일의 고백,정승환,1,1792.0,57.0,13921270,1415598
2020/04/01/18,201,7,89688529,십이월 이십오일의 고백,정승환,1,1822.0,61.0,13923092,1415659
2020/04/01/19,200,1,89688529,십이월 이십오일의 고백,정승환,1,2100.0,77.0,13925192,1415736
2020/04/01/20,191,9,89688529,십이월 이십오일의 고백,정승환,1,1775.0,62.0,13926967,1415798
2020/04/01/21,196,5,89688529,십이월 이십오일의 고백,정승환,1,1516.0,56.0,13928483,1415854
2020/04/01/22,209,13,89688529,십이월 이십오일의 고백,정승환,1,1312.0,36.0,13929795,1415890
2020/04/01/23,211,2,89688529,십이월 이십오일의 고백,정승환,1,1177.0,47.0,13930972,1415937
2020/04/02/0,231,20,89688529,십이월 이십오일의 고백,정승환,1,903.0,24.0,13931875,1415961
2020/04/02/1,211,20,89688529,십이월 이십오일의 고백,정승환,1,834.0,33.0,13932709,1415994
2020/04/02/2,211,20,89688529,십이월 이십오일의 고백,정승환,1,724.0,17.0,13933433,1416011
2020/04/02/3,211,20,89688529,십이월 이십오일의 고백,정승환,1,583.0,20.0,13934016,1416031
2020/04/02/4,211,20,89688529,십이월 이십오일의 고백,정승환,1,567.0,13.0,13934583,1416044
2020/04/02/5,211,20,89688529,십이월 이십오일의 고백,정승환,1,521.0,10.0,13935104,1416054
2020/04/02/6,211,20,89688529,십이월 이십오일의 고백,정승환,1,493.0,10.0,13935597,1416064
2020/04/02/7,164,47,89688529,십이월 이십오일의 고백,정승환,1,639.0,10.0,13936236,1416074
2020/04/02/8,225,61,89688529,십이월 이십오일의 고백,정승환,1,1078.0,36.0,13937314,1416110
2020/04/02/9,199,26,89688529,십이월 이십오일의 고백,정승환,1,1486.0,51.0,13938800,1416161
2020/04/02/10,216,17,89688529,십이월 이십오일의 고백,정승환,1,1248.0,39.0,13940048,1416200
2020/04/02/11,195,21,89688529,십이월 이십오일의 고백,정승환,1,1326.0,55.0,13941374,1416255
2020/04/02/12,193,2,89688529,십이월 이십오일의 고백,정승환,1,1446.0,39.0,13942820,1416294
2020/04/02/13,196,3,89688529,십이월 이십오일의 고백,정승환,1,1475.0,46.0,13944295,1416340
2020/04/02/14,210,14,89688529,십이월 이십오일의 고백,정승환,1,1626.0,55.0,13945921,1416395
2020/04/02/15,187,23,89688529,십이월 이십오일의 고백,정승환,1,1808.0,53.0,13947729,1416448
2020/04/02/16,196,9,89688529,십이월 이십오일의 고백,정승환,1,1803.0,62.0,13949532,1416510
2020/04/02/17,203,7,89688529,십이월 이십오일의 고백,정승환,1,1820.0,61.0,13951352,1416571
2020/04/02/18,188,15,89688529,십이월 이십오일의 고백,정승환,1,1912.0,62.0,13953264,1416633
2020/04/02/19,198,10,89688529,십이월 이십오일의 고백,정승환,1,2021.0,52.0,13955285,1416685
2020/04/02/20,215,17,89688529,십이월 이십오일의 고백,정승환,1,1798.0,54.0,13957083,1416739
2020/04/02/21,209,6,89688529,십이월 이십오일의 고백,정승환,1,1523.0,53.0,13958606,1416792
2020/04/02/22,226,17,89688529,십이월 이십오일의 고백,정승환,1,1238.0,54.0,13959844,1416846
2020/04/02/23,221,5,89688529,십이월 이십오일의 고백,정승환,1,1135.0,46.0,13960979,1416892
2020/04/03/0,217,4,89688529,십이월 이십오일의 고백,정승환,1,995.0,41.0,13961974,1416933
2020/04/03/1,222,5,89688529,십이월 이십오일의 고백,정승환,1,801.0,26.0,13962775,1416959
2020/04/03/2,222,5,89688529,십이월 이십오일의 고백,정승환,1,716.0,24.0,13963491,1416983
2020/04/03/3,222,5,89688529,십이월 이십오일의 고백,정승환,1,584.0,14.0,13964075,1416997
2020/04/03/4,222,5,89688529,십이월 이십오일의 고백,정승환,1,573.0,14.0,13964648,1417011
2020/04/03/5,222,5,89688529,십이월 이십오일의 고백,정승환,1,493.0,15.0,13965141,1417026
2020/04/03/6,222,5,89688529,십이월 이십오일의 고백,정승환,1,507.0,5.0,13965648,1417031
