sing_id,subject,singer,앨범 종류,발매일,장르,스타일,기획사,유통사
82702983,Touch My Body,씨스타 (Sistar),EP(미니),2014.07.21,댄스/팝,댄스 팝,,카카오엔터테인먼트
90077586,내일부터 우리가 못본다면,한승우,OST,2020.04.04,발라드,발라드,아낌없이주는엔터테인먼트,다날엔터테인먼트
90077839,말하는 대로 (2020 Live Ver.),처진 달팽이 (유재석 & 이적),싱글,2020.04.04,발라드,발라드,MBC (문화방송),지니뮤직
90078192,날이 좋아서 (Prod. by 더필름),정동원,싱글,2020.04.04,인디,발라드,시애틀뮤직,워너뮤직코리아
89365833,거짓말을 해,세븐틴 (Seventeen),정규,2019.09.16,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89365835,Let me hear you say,세븐틴 (Seventeen),정규,2019.09.16,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89365842,Happy Ending (Korean Ver.),세븐틴 (Seventeen),정규,2019.09.16,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89365836,247,세븐틴 (Seventeen),정규,2019.09.16,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89365839,Back it up,세븐틴 (Seventeen),정규,2019.09.16,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89365838,Network Love,세븐틴 (Seventeen),정규,2019.09.16,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
89365840,Lucky,세븐틴 (Seventeen),정규,2019.09.16,댄스/팝,댄스 팝,플레디스엔터테인먼트,YG PLUS
81484301,Missing You (Feat. 김윤아 of 자우림),G-DRAGON,EP(미니),2012.09.01,랩/힙합,알앤비,(주)YG엔터테인먼트,YG PLUS
80858246,배운게 사랑이라,디셈버 (December),싱글,2010.03.04,발라드,발라드,,씨에스해피엔터테인먼트
80778860,미치겠다 (with V.O.S),먼데이키즈 (Monday Kiz) & V.O.S,싱글,2010.07.22,발라드,발라드,Stone Music Entertainment,지니뮤직
88740322,Don't Know What To Do,BLACKPINK,EP(미니),2019.04.05,댄스/팝,댄스 팝,(주)YG엔터테인먼트,YG PLUS
90078776,Why do u say (Feat. MOON & ASH ISLAND),Way Ched (웨이체드),싱글,2020.04.05,랩/힙합,힙합,앰비션뮤직,"지니뮤직, Stone Music Entertainment"
80620000,추억에 살아 (Feat. 이영현),포맨 (4MEN),스페셜,2010.01.18,발라드,발라드,,카카오엔터테인먼트
43052109,하고싶은 말,김태우,정규,2006.10.26,발라드,발라드,엑설런트엔터테인먼트,Various
87319745,사랑하지 않은 것처럼,버즈 (Buzz),EP(미니),2017.07.28,발라드,락 발라드,"산타뮤직, 인넥스트트렌드","지니뮤직, Stone Music Entertainment"
81376953,그댈 마주하는건 힘들어 (그마힘),버스커 버스커 (Busker Busker),EP(미니),2012.06.21,인디,팝 락,Stone Music Entertainment,지니뮤직
90079759,Oh my god,(여자)아이들,EP(미니),2020.04.06,댄스/팝,댄스 팝,큐브 엔터테인먼트,카카오엔터테인먼트
90079760,사랑해,(여자)아이들,EP(미니),2020.04.06,댄스/팝,댄스 팝,큐브 엔터테인먼트,카카오엔터테인먼트
90079761,Maybe,(여자)아이들,EP(미니),2020.04.06,댄스/팝,댄스 팝,큐브 엔터테인먼트,카카오엔터테인먼트
90079921,Chocolate,최강창민 (MAX),EP(미니),2020.04.06,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
90079763,Oh my god (English Ver.),(여자)아이들,EP(미니),2020.04.06,댄스/팝,댄스 팝,큐브 엔터테인먼트,카카오엔터테인먼트
90083042,양아치 (Yang-Ah-Chi),수퍼비 & UNEDUCATED KID & 트웰브 (twlv) & Yuzion,싱글,2020.04.06,랩/힙합,힙합,영앤리치 레코즈,카카오엔터테인먼트
88648298,Senorita,(여자)아이들,EP(미니),2019.02.26,댄스/팝,댄스 팝,㈜큐브엔터테인먼트,카카오엔터테인먼트
81931726,넌 너무 야해 (Feat. 긱스) (The Way You Make Me Melt),씨스타 (Sistar),정규,2013.06.11,댄스/팝,댄스 팝,스타쉽엔터테인먼트,카카오엔터테인먼트
80803322,사랑사랑사랑,FTISLAND (FT아일랜드),EP(미니),2010.08.25,댄스/팝,팝 락,FNC엔터테인먼트,카카오엔터테인먼트
59448677,추억속의 그대,이승기,스페셜,2008.05.19,댄스/팝,발라드,,후크엔터테인먼트
84283060,우리집,2PM,정규,2015.06.15,댄스/팝,댄스 팝,JYP 엔터테인먼트,Dreamus
90083044,또 다시 벚꽃 흩날려온다,더 라임,싱글,2020.04.07,인디,발라드,5군단뮤직,오감엔터테인먼트
90087833,빌런 (Villain),스텔라장 (Stella Jang),정규,2020.04.07,인디,포크 팝,GRDL,카카오엔터테인먼트
90087834,Reality Blue,스텔라장 (Stella Jang),정규,2020.04.07,인디,포크 팝,GRDL,카카오엔터테인먼트
81992735,으르렁 (Growl),EXO,정규,2013.08.05,댄스/팝,발라드,SM ENTERTAINMENT,Dreamus
87414751,Power,EXO,정규,2017.09.05,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
87295602,Ko Ko Bop,EXO,정규,2017.07.18,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
81318028,MAMA,EXO-K,EP(미니),2012.04.09,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
84215866,LOVE ME RIGHT,EXO,정규,2015.06.03,댄스/팝,발라드,SM ENTERTAINMENT,Dreamus
86350817,Monster,EXO,정규,2016.06.09,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
88350489,Tempo,EXO,정규,2018.11.02,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
86535281,Lotto,EXO,정규,2016.08.18,댄스/팝,댄스 팝,SM ENTERTAINMENT,Dreamus
81921677,늑대와 미녀 (Wolf),EXO,정규,2013.06.03,일렉트로닉,발라드,SM ENTERTAINMENT,Dreamus
87929303,어떤가요,정승환,컴필레이션,2018.04.23,발라드,발라드,JTBC,Various
43178374,라라라,SE7EN,정규,2006.11.01,댄스/팝,팝,(주)YG엔터테인먼트,YG PLUS
81158579,Ma Boy 2 (Feat. 효린),일렉트로보이즈 (Electroboyz),EP(미니),2011.11.17,댄스/팝,댄스 팝,㈜브레이브엔터테인먼트,3.14
90098558,여전히 헤어짐은 처음처럼 아파서,신승훈,스페셜,2020.04.08,댄스/팝,발라드,도로시 컴퍼니,"지니뮤직, Stone Music Entertainment"
90087671,두사람,SURAN (수란),OST,2020.04.08,발라드,발라드,"(주)블렌딩, ㈜뮤직버디",주식회사 블렌딩
90098555,그러자 우리,신승훈,스페셜,2020.04.08,댄스/팝,발라드,도로시 컴퍼니,"지니뮤직, Stone Music Entertainment"
71180277,러브119 Feat.MC몽 (Love119),케이윌 (K.Will),싱글,2008.12.02,댄스/팝,발라드,스타쉽엔터테인먼트,카카오엔터테인먼트
48872953,불꽃 (Feat. 개리),장혜진,싱글,2006.06.26,발라드,발라드,"CAN엔터테인먼트, 후너스크리에이티브",카카오엔터테인먼트
81180354,살기 위해서,노을,OST,2011.12.05,OST,TV 드라마,더그루브엔터테인먼트,Dreamus
89290160,Face To Face,Ruel,싱글,2019.09.13,팝,팝,RCA Records Label,Sony Music
16092159,오빠,왁스 (Wax),정규,2000.11.14,댄스/팝,발라드,위지스(WEJHYS),주식회사 위지스제이
16108543,미쳐,이정현,정규,2001.10,댄스/팝,댄스 팝,팬엔터테인먼트,뮤직앤뉴
90101239,Remember,WINNER,정규,2020.04.09,발라드,발라드,YG Entertainment,YG PLUS
90101241,막춤,WINNER,정규,2020.04.09,발라드,발라드,YG Entertainment,YG PLUS
90101240,뚝 (JINU SOLO),WINNER,정규,2020.04.09,발라드,발라드,YG Entertainment,YG PLUS
90101242,My bad,WINNER,정규,2020.04.09,발라드,발라드,YG Entertainment,YG PLUS
90101244,Well,WINNER,정규,2020.04.09,발라드,발라드,YG Entertainment,YG PLUS
90101243,Teaser,WINNER,정규,2020.04.09,발라드,발라드,YG Entertainment,YG PLUS
90101246,공허해 (4 Ver.),WINNER,정규,2020.04.09,발라드,발라드,YG Entertainment,YG PLUS
90101084,이 마음이 찾아오면,케이시 (Kassy),싱글,2020.04.09,알앤비/소울,알앤비,넥스타엔터테인먼트,카카오엔터테인먼트
90101247,끼부리지마 (4 Ver.),WINNER,정규,2020.04.09,발라드,발라드,YG Entertainment,YG PLUS
90101248,컬러링 (4 Ver.),WINNER,정규,2020.04.09,발라드,발라드,YG Entertainment,YG PLUS
90101245,세레나데 (HOONY SOLO),WINNER,정규,2020.04.09,발라드,발라드,YG Entertainment,YG PLUS
90101249,Different (4 Ver.),WINNER,정규,2020.04.09,발라드,발라드,YG Entertainment,YG PLUS
90087540,EVITA!,DeVita,EP(미니),2020.04.09,알앤비/소울,알앤비,AOMG,"지니뮤직, Stone Music Entertainment"
80920276,샤이보이,시크릿 (Secret),싱글,2011.01.06,댄스/팝,댄스 팝,㈜알비더블유,주식회사 콘텐츠엑스 (ContentsX)
82255654,You Don't Love Me,스피카 (SPICA),싱글,2014.01.27,댄스/팝,댄스 팝,B2M엔터테인먼트,지니뮤직
83509683,안녕 (Hi~),러블리즈,정규,2015.03.03,댄스/팝,댄스 팝,에스엠컬처앤콘텐츠레이블울림,카카오엔터테인먼트
84040836,Madeleine Love,CHEEZE (치즈),정규,2015.05.13,인디,인디 팝,인넥스트트렌드,카카오엔터테인먼트
90098776,그대 고운 내사랑,어반자카파,OST,2020.04.10,댄스/팝,TV 드라마,"스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment","지니뮤직, Stone Music Entertainment"
16108796,4월 이야기 (April Story),장나라,정규,2001.06.19,댄스/팝,발라드,,주식회사 비씨에스뮤직
44183137,내 사람입니다,더 넛츠 (The Nuts),정규,2006.12.19,댄스/팝,발라드,,오감엔터테인먼트
86356511,꽃길만 걷게 해줄게,데이브레이크 (DAYBREAK),정규,2016.06.14,댄스/팝,팝,주식회사 엠피엠지,해피로봇레코드
88745449,Flower,Johnny Stimson,싱글,2019.04.05,팝,팝,WM Korea,워너뮤직코리아
90106208,봄 같던 그녀가 춥대 (Feat. 페노메코),MC몽 & 김재환,싱글,2020.04.10,랩/힙합,힙합,IWS,카카오엔터테인먼트
90095818,사회적 거리두기 (WINNER STAYS),키겐,싱글,2020.04.10,랩/힙합,랩,코리안룰렛,지니뮤직
82442229,요즘 바쁜가봐,2BIC(투빅),EP(미니),2014.04.10,발라드,발라드,도토리뮤직,카카오엔터테인먼트
80374757,Sign,브라운아이드걸스,정규,2009.10.29,댄스/팝,댄스 팝,카카오엔터테인먼트,Dreamus
81029070,너에게 약속해,DK & 럼블피쉬 (디셈버 & 최진이),싱글,2011.06.09,발라드,발라드,,씨에스해피엔터테인먼트
90106090,날보러와요,임영웅 & 영탁 & 이찬원 & 정동원 & 김호중 & 장민호 & 김희재,컴필레이션,2020.04.10,성인가요,트로트,"TV CHOSUN, ㈜쇼플레이",카카오엔터테인먼트
38117959,고백 (Produced By Vibe 윤민수),포맨,정규,2006.03.09,발라드,발라드,,Various
20319755,혼자만 하는 사랑,거미 (Gummy),정규,2005.09.01,댄스/팝,팝,(주)YG엔터테인먼트,YG PLUS
89557803,Say So,Doja Cat,정규,2019.11.07,알앤비/소울,알앤비,Kemosabe Records/RCA Records,Sony Music
89830797,Blueberry Faygo,Lil Mosey,싱글,2020.02.07,랩/힙합,힙합,Mogul Vision/Interscope Records,유니버설뮤직코리아
90107837,Sad,손승연,OST,2020.04.11,댄스/팝,TV 드라마,"JTBC 스튜디오, 모스트콘텐츠",카카오엔터테인먼트
81258608,또 한 여잘 울렸어,2BIC(투빅),싱글,2012.03.14,발라드,발라드,도토리뮤직,카카오엔터테인먼트
82814782,이 노래,로꼬 & 마마무(Mamamoo),OST,2014.09.18,OST,TV 드라마,,Dreamus
90106714,Neo Christian Flow,BewhY (비와이) & Simba Zawadi (심바 자와디),EP(미니),2020.06.15,랩/힙합,랩,Dejavu Group,카카오엔터테인먼트
90078762,In The Night,박재정 (PARC JAE JUNG),OST,2020.04.12,발라드,발라드,Stone Music Entertainment,지니뮤직
81435655,The Lady (Feat. Bumkey(범키) & Dok2(도끼)),2LSON(투엘슨),싱글,2012.08.17,알앤비/소울,알앤비,카카오엔터테인먼트,카카오엔터테인먼트
85948903,뭔가 될 것 같은 날,슬옹 & 윤현상,,,,,,
87628550,없던 일처럼,윤하 (YOUNHA),정규,2017.12.27,댄스/팝,발라드,C9 ENTERTAINMENT,카카오엔터테인먼트
81564378,똑같은 사랑 똑같은 이별,어반자카파,정규,2012.10.30,댄스/팝,팝,(주)플럭서스,Dreamus
16107278,"사랑해, 이 말 밖엔...",리치 (Rich),정규,2001.12.06,알앤비/소울,알앤비,,오감엔터테인먼트
42150416,제발,이승기,스페셜,2006.09.12,발라드,발라드,,후크엔터테인먼트
90109509,덤더럼 (Dumhdurum),Apink (에이핑크),EP(미니),2020.04.13,댄스/팝,댄스 팝,㈜플레이엠엔터테인먼트,카카오엔터테인먼트
90109510,Yummy,Apink (에이핑크),EP(미니),2020.04.13,댄스/팝,댄스 팝,㈜플레이엠엔터테인먼트,카카오엔터테인먼트
90109514,너의 모든 순간을 사랑해,Apink (에이핑크),EP(미니),2020.04.13,댄스/팝,댄스 팝,㈜플레이엠엔터테인먼트,카카오엔터테인먼트
90109511,Be Myself,Apink (에이핑크),EP(미니),2020.04.13,댄스/팝,댄스 팝,㈜플레이엠엔터테인먼트,카카오엔터테인먼트
90109512,Love is Blind,Apink (에이핑크),EP(미니),2020.04.13,댄스/팝,댄스 팝,㈜플레이엠엔터테인먼트,카카오엔터테인먼트
90109513,Overwrite,Apink (에이핑크),EP(미니),2020.04.13,댄스/팝,댄스 팝,㈜플레이엠엔터테인먼트,카카오엔터테인먼트
90109515,Everybody Ready?,Apink (에이핑크),싱글,2019.04.19,댄스/팝,댄스 팝,㈜플레이엠엔터테인먼트,카카오엔터테인먼트
81481331,립스틱 (LIPSTICK),오렌지캬라멜 (ORANGE CARAMEL),정규,2012.09.12,댄스/팝,댄스 팝,플레디스엔터테인먼트,Various
86397624,Why,태연 (TAEYEON),EP(미니),2016.06.28,댄스/팝,발라드,SM ENTERTAINMENT,Dreamus
87285084,Artist,지코 (ZICO),EP(미니),2017.07.12,랩/힙합,랩,SEVEN SEASONS,"지니뮤직, Stone Music Entertainment"
90110159,정민이형 (Feat. 김정민),유브이 (UV),싱글,2020.04.14,락/메탈,락앤롤,코엔스타즈,"지니뮤직, Stone Music Entertainment"
58593735,죽도록 사랑해 (Feat. 박정현),MC몽,정규,2008.04.17,랩/힙합,팝랩,엠에이와일드독엔터테인먼트,NHN벅스
90109397,닮아가 (Prod. by 공기남),1ho & 예진,싱글,2020.04.14,인디,포크 팝,에어뮤직,워너뮤직코리아
90110365,너라고 생각해,정준일,OST,2020.04.14,발라드,발라드,Stone Music Entertainment,지니뮤직
90115362,Break all the Rules,CRAVITY,EP(미니),2020.04.14,댄스/팝,댄스 팝,스타쉽엔터테인먼트,카카오엔터테인먼트
90109969,보고 싶은 밤,전상근,OST,2020.04.14,발라드,발라드,에이스팩토리,지니뮤직
90111841,않아 (ANA) (Feat. CHANGMO),루피 (Loopy),정규,2020.04.29,랩/힙합,힙합,UNCUTPOINT,워너뮤직코리아
90113752,또 다른 나를 찾아,노을,OST,2020.04.14,댄스/팝,TV 드라마,더그루브컴퍼니,주식회사 사운드리퍼블리카
90111839,GEAR 2020,루피 (Loopy),,,,,,
90117448,너나 나나,김호중,싱글,2020.04.15,성인가요,트로트,생각을보여주는엔터테인먼트,카카오엔터테인먼트
90116485,불러,C JAMM & 양홍원,싱글,2020.04.15,랩/힙합,힙합,린치핀뮤직㈜,카카오엔터테인먼트
90112149,데리러 와줘,그레이 (Gray) & 함유주,싱글,2020.04.15,인디,발라드,"(주)AOB엔터테인먼트, Stickyhouse",지니뮤직
89541705,니가 부르는 나의 이름,GOT7 (갓세븐),EP(미니),2019.11.04,댄스/팝,팝,JYP엔터테인먼트,Dreamus
35005287,거짓말 하는 법,견우＆먼데이키즈 (MondayKiz),싱글,2006.02.08,알앤비/소울,알앤비,,제이앤에이치미디어
81833597,Man In Love (남자가 사랑할때),인피니트 (Infinite),EP(미니),2013.03.21,댄스/팝,댄스 팝,울림엔터테인먼트,카카오엔터테인먼트
16129835,어떤가요,박화요비,정규,2002.10,알앤비/소울,알앤비,케이앤씨뮤직,Dreamus
84372538,SHAKE IT,씨스타 (Sistar),EP(미니),2015.06.22,댄스/팝,댄스 팝,스타쉽엔터테인먼트,카카오엔터테인먼트
86380632,I Like That,씨스타 (Sistar),EP(미니),2016.06.21,댄스/팝,댄스 팝,스타쉽엔터테인먼트,카카오엔터테인먼트
16272573,눈물 (영화 '파리넬리' 중 '울게하소서' 인용),플라워 (Flower),정규,2018.11.17,재즈,재즈,3101 Entertainment,미러볼뮤직
90122214,그대만이,장덕철,싱글,2020.04.16,발라드,발라드,리메즈,카카오엔터테인먼트
90121703,EOY (Feat. 박재범),정기고 (Junggigo),싱글,2020.04.16,랩/힙합,알앤비,SEL,"지니뮤직, Stone Music Entertainment"
90121792,이런 이별도 있어,KCM,싱글,2020.04.16,발라드,발라드,엔케이 컴퍼니,워너뮤직코리아
81200082,시청 앞 지하철 역에서,동물원,정규,1990.07.01,포크/어쿠스틱,발라드,,케미컬레코드
87001968,상사화,안예은,OST,2017.03.13,발라드,발라드,스노우엔터테인먼트,다날엔터테인먼트
87469556,Honey,Kehlani,싱글,2017.10.12,팝,알앤비,"TSNMI, Atlantic Records",워너뮤직코리아
81225477,지독하게,FTISLAND (FT아일랜드),EP(미니),2012.01.31,댄스/팝,발라드,피쉬엔케익뮤직,카카오엔터테인먼트
84101633,동네술집,허각 & 정인,싱글,2015.05.22,발라드,발라드,에이큐브엔터테인먼트,카카오엔터테인먼트
90115428,시청 앞 지하철 역에서,곽진언,OST,2020.04.17,포크/어쿠스틱,TV 드라마,"스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment","지니뮤직, Stone Music Entertainment"
88696980,Comethru (Feat. Bea Miller),Jeremy Zucker,싱글,2019.03.15,팝,어쿠스틱,Republic Records,유니버설뮤직코리아
80114037,사랑 참 어렵다,이승철,정규,2009.09.04,발라드,발라드,"Stone Music Entertainment, 코어콘텐츠미디어",Various
90123712,열두 달이 봄 같애,김원주 & MC몽,,,,,,
90124847,Pop! (Feat. nafla & Loopy),Kid Milli,정규,2020.04.17,랩/힙합,힙합,인디고뮤직,카카오엔터테인먼트
90124845,Instagrammer Girl,Kid Milli,정규,2020.04.17,랩/힙합,힙합,인디고뮤직,카카오엔터테인먼트
90124844,너 (Feat. pH-1),Kid Milli,정규,2020.04.17,랩/힙합,힙합,인디고뮤직,카카오엔터테인먼트
90124841,손톱,Kid Milli,정규,2020.04.17,랩/힙합,힙합,인디고뮤직,카카오엔터테인먼트
90124848,BOY Remix,Kid Milli & Tommy Strate & 저스디스 (JUSTHIS) & Lil tachi & 스윙스 (Swings),,,,,,
90125061,그냥 나를 버려요,하동균,OST,2020.04.17,발라드,발라드,"JTBC 스튜디오, 모스트콘텐츠",카카오엔터테인먼트
89541710,Crash & Burn,GOT7 (갓세븐),EP(미니),2019.11.04,댄스/팝,팝,JYP엔터테인먼트,Dreamus
82857260,봄이 올까요 (Feat. 딘딘),2LSON(투엘슨),OST,2014.10.15,발라드,발라드,,다날엔터테인먼트
81389882,I Love You,2NE1,싱글,2012.07.05,랩/힙합,알앤비,(주)YG엔터테인먼트,YG PLUS
82381239,내게기대 (Feat. 박세영),Standing Egg (스탠딩 에그),싱글,2014.03.21,포크/어쿠스틱,발라드,㈜알비더블유,주식회사 콘텐츠엑스 (ContentsX)
83462568,여자로보여,HOONIA,정규,2015.11.12,,반주음악,,블루미디어
