sing_id,artist_name,artist_url,유형,국적,장르,데뷔
80954475,디셈버(December),https://music.bugs.co.kr/artist/80060671?wl_ref=S_ab_01_02,듀오(남성),대한민국,발라드,2009.0
80042404,슈프림팀(SupremeTeam),https://music.bugs.co.kr/artist/80057887?wl_ref=S_ab_01_02,듀오(남성),대한민국,랩/힙합,2009.0
80171597,티아라(T-ara),https://music.bugs.co.kr/artist/80028872?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2009.0
80171597,초신성,https://music.bugs.co.kr/artist/80027110?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2007.0
82054973,버스커버스커(BuskerBusker),https://music.bugs.co.kr/artist/80110449?wl_ref=S_ab_01_02,그룹(남성),대한민국,"댄스/팝,락/메탈",2011.0
80614337,아이유(IU),https://music.bugs.co.kr/artist/80049126?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2008.0
80614337,나윤권,https://music.bugs.co.kr/artist/72394?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2004.0
46594291,윤미래,https://music.bugs.co.kr/artist/7406?wl_ref=S_ab_01_02,솔로(여성),대한민국,"랩/힙합,알앤비/소울",1998.0
90036519,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90036683,임한별,https://music.bugs.co.kr/artist/80090784?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2008.0
89482081,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
87188188,휘인(WheeIn),https://music.bugs.co.kr/artist/80177862?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2014.0
87188188,JeffBernat(제프버넷),https://music.bugs.co.kr/artist/80127679?wl_ref=S_ab_01_02,솔로(남성),미국,알앤비/소울,2012.0
87188188,비오(B.O.),https://music.bugs.co.kr/artist/80214569?wl_ref=S_ab_01_02,솔로(남성),대한민국,알앤비/소울,2015.0
89498353,브라운아이드걸스,https://music.bugs.co.kr/artist/80015705?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2006.0
82249674,홍대광,https://music.bugs.co.kr/artist/80137710?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2012.0
86216306,아이오아이(I.O.I),https://music.bugs.co.kr/artist/80259074?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2016.0
90021550,조정석,https://music.bugs.co.kr/artist/80019942?wl_ref=S_ab_01_02,솔로(남성),대한민국,"포크/어쿠스틱,OST",2006.0
90033114,DuaLipa(두아리파),https://music.bugs.co.kr/artist/80245167?wl_ref=S_ab_01_02,솔로(여성),영국,일렉트로닉,2015.0
81263834,가인,https://music.bugs.co.kr/artist/80053909?wl_ref=S_ab_01_02,솔로(여성),대한민국,댄스/팝,2006.0
81263834,노브레인(NoBrain),https://music.bugs.co.kr/artist/4419?wl_ref=S_ab_01_02,그룹(남성),대한민국,"인디,락/메탈",1999.0
88237525,오마이걸(OHMYGIRL),https://music.bugs.co.kr/artist/80226913?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2015.0
86461219,허각,https://music.bugs.co.kr/artist/80079594?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2010.0
86461219,정은지,https://music.bugs.co.kr/artist/80098462?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2011.0
16149592,쿨(COOL),https://music.bugs.co.kr/artist/1389?wl_ref=S_ab_01_02,그룹(혼성),대한민국,댄스/팝,1994.0
90043882,유산슬,https://music.bugs.co.kr/artist/20095357?wl_ref=S_ab_01_02,솔로(남성),대한민국,성인가요,2019.0
90043882,송가인,https://music.bugs.co.kr/artist/20036705?wl_ref=S_ab_01_02,솔로(여성),대한민국,성인가요,
90044527,한요한,https://music.bugs.co.kr/artist/8064265?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2015.0
90044528,한요한,https://music.bugs.co.kr/artist/8064265?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2015.0
90044529,한요한,https://music.bugs.co.kr/artist/8064265?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2015.0
90044530,한요한,https://music.bugs.co.kr/artist/8064265?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2015.0
90044532,한요한,https://music.bugs.co.kr/artist/8064265?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2015.0
16182692,악보노래방,https://music.bugs.co.kr/artist/20067274?wl_ref=S_ab_01_02,솔로(남성),대한민국,,2018.0
90044531,한요한,https://music.bugs.co.kr/artist/8064265?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2015.0
90044535,한요한,https://music.bugs.co.kr/artist/8064265?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2015.0
82309558,2NE1,https://music.bugs.co.kr/artist/80054982?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2009.0
80674048,슈프림팀(SupremeTeam),https://music.bugs.co.kr/artist/80057887?wl_ref=S_ab_01_02,듀오(남성),대한민국,랩/힙합,2009.0
87471314,다비치,https://music.bugs.co.kr/artist/80041466?wl_ref=S_ab_01_02,듀오(여성),대한민국,발라드,2008.0
73023379,언터쳐블,https://music.bugs.co.kr/artist/80018917?wl_ref=S_ab_01_02,듀오(남성),대한민국,랩/힙합,2006.0
82024789,디셈버(December),https://music.bugs.co.kr/artist/80060671?wl_ref=S_ab_01_02,듀오(남성),대한민국,발라드,2009.0
90047187,적재,https://music.bugs.co.kr/artist/8008787?wl_ref=S_ab_01_02,솔로(남성),대한민국,"인디,발라드",
90044392,쿠기(Coogie),https://music.bugs.co.kr/artist/20053623?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2018.0
90044391,쿠기(Coogie),https://music.bugs.co.kr/artist/20053623?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2018.0
90044394,쿠기(Coogie),https://music.bugs.co.kr/artist/20053623?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2018.0
90047047,오왠(O.WHEN),https://music.bugs.co.kr/artist/20016217?wl_ref=S_ab_01_02,솔로(남성),대한민국,인디,2016.0
90049372,어쿠스틱콜라보(AcousticCollabo),https://music.bugs.co.kr/artist/80083280?wl_ref=S_ab_01_02,듀오(혼성),대한민국,"인디,발라드",2010.0
90049865,수호(SUHO),https://music.bugs.co.kr/artist/80124634?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,락/메탈",2012.0
90049864,수호(SUHO),https://music.bugs.co.kr/artist/80124634?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,락/메탈",2012.0
90049866,수호(SUHO),https://music.bugs.co.kr/artist/80124634?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,락/메탈",2012.0
90049867,수호(SUHO),https://music.bugs.co.kr/artist/80124634?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,락/메탈",2012.0
90049868,수호(SUHO),https://music.bugs.co.kr/artist/80124634?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,락/메탈",2012.0
90049869,수호(SUHO),https://music.bugs.co.kr/artist/80124634?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,락/메탈",2012.0
87114477,제아,https://music.bugs.co.kr/artist/80020174?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2006.0
90058640,HYNN(박혜원),https://music.bugs.co.kr/artist/20073083?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
90058641,HYNN(박혜원),https://music.bugs.co.kr/artist/20073083?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
90058639,HYNN(박혜원),https://music.bugs.co.kr/artist/20073083?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
90057222,별,https://music.bugs.co.kr/artist/13244?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2002.0
89846832,하현상,https://music.bugs.co.kr/artist/20052078?wl_ref=S_ab_01_02,솔로(남성),대한민국,"인디,발라드,락/메탈,알앤비/소울",2018.0
90058642,HYNN(박혜원),https://music.bugs.co.kr/artist/20073083?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
80853368,2am,https://music.bugs.co.kr/artist/80046463?wl_ref=S_ab_01_02,그룹(남성),대한민국,발라드,2008.0
49975121,FTISLAND(FT아일랜드),https://music.bugs.co.kr/artist/80024578?wl_ref=S_ab_01_02,그룹(남성),대한민국,"댄스/팝,락/메탈",2007.0
89830786,JeremyZucker,https://music.bugs.co.kr/artist/80285062?wl_ref=S_ab_01_02,솔로(남성),미국,팝,
81854100,박재범,https://music.bugs.co.kr/artist/80048278?wl_ref=S_ab_01_02,솔로(남성),대한민국,"랩/힙합,알앤비/소울",2008.0
90067638,권진아,https://music.bugs.co.kr/artist/80182768?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,
90063064,홍진영,https://music.bugs.co.kr/artist/8013105?wl_ref=S_ab_01_02,솔로(여성),대한민국,성인가요,2007.0
90067393,원티드(Wanted),https://music.bugs.co.kr/artist/67976?wl_ref=S_ab_01_02,그룹(남성),대한민국,"발라드,알앤비/소울",2004.0
90059873,솔지,https://music.bugs.co.kr/artist/80029222?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2006.0
90065783,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
89365834,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
90065785,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
90065784,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
42584279,루그(Lug),https://music.bugs.co.kr/artist/80211908?wl_ref=S_ab_01_02,듀오(남성),대한민국,발라드,2006.0
79438991,이승기,https://music.bugs.co.kr/artist/72184?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2004.0
90068864,TroyeSivan(트로이시반),https://music.bugs.co.kr/artist/80195120?wl_ref=S_ab_01_02,솔로(남성),오스트레일리아,팝,2006.0
90070604,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90065921,니브(NIve),https://music.bugs.co.kr/artist/80322463?wl_ref=S_ab_01_02,솔로(남성),대한민국,"발라드,알앤비/소울",
90065921,샘김(SamKim),https://music.bugs.co.kr/artist/80182769?wl_ref=S_ab_01_02,솔로(남성),대한민국,알앤비/소울,
90070606,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90070609,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90070608,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90070611,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90070612,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90070617,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90070605,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90051202,원위(ONEWE),https://music.bugs.co.kr/artist/80320974?wl_ref=S_ab_01_02,그룹(남성),대한민국,"댄스/팝,락/메탈",
90066536,강민경,https://music.bugs.co.kr/artist/80041587?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2008.0
90070607,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90070613,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90070616,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90070614,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90067907,정효빈,https://music.bugs.co.kr/artist/80330160?wl_ref=S_ab_01_02,솔로(여성),대한민국,"인디,발라드",
90070615,코드쿤스트,https://music.bugs.co.kr/artist/80155172?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2013.0
90077755,임영웅,https://music.bugs.co.kr/artist/80265501?wl_ref=S_ab_01_02,솔로(남성),대한민국,성인가요,
90069478,규현(KYUHYUN),https://music.bugs.co.kr/artist/80018391?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2006.0
18401746,김종국,https://music.bugs.co.kr/artist/1735?wl_ref=S_ab_01_02,솔로(남성),대한민국,"댄스/팝,발라드",1995.0
90067997,팔로알토(Paloalto),https://music.bugs.co.kr/artist/8008012?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2004.0
90067997,윤병호(BullyDaBa$tard),https://music.bugs.co.kr/artist/20054239?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,
16180304,비,https://music.bugs.co.kr/artist/20692?wl_ref=S_ab_01_02,솔로(남성),대한민국,댄스/팝,1998.0
16119214,토이(Toy),https://music.bugs.co.kr/artist/22751?wl_ref=S_ab_01_02,솔로(남성),대한민국,"댄스/팝,발라드",1994.0
82072538,자우림(Jaurim),https://music.bugs.co.kr/artist/1443?wl_ref=S_ab_01_02,그룹(혼성),대한민국,락/메탈,1997.0
89365841,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
89365837,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
80575414,티아라(T-ara),https://music.bugs.co.kr/artist/80028872?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2009.0
81066203,2NE1,https://music.bugs.co.kr/artist/80054982?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2009.0
81931725,씨스타(Sistar),https://music.bugs.co.kr/artist/80069630?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2010.0
82702983,씨스타(Sistar),https://music.bugs.co.kr/artist/80069630?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2010.0
90077586,한승우(빅톤),https://music.bugs.co.kr/artist/80271488?wl_ref=S_ab_01_02,솔로(남성),대한민국,댄스/팝,2016.0
90077839,처진달팽이(유재석&이적),https://music.bugs.co.kr/artist/80103821?wl_ref=S_ab_01_02,듀오(남성),대한민국,"일렉트로닉,댄스/팝,발라드,락/메탈",2011.0
90078192,정동원,https://music.bugs.co.kr/artist/20034110?wl_ref=S_ab_01_02,솔로(남성),대한민국,"인디,발라드",
89365833,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
89365835,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
89365842,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
89365836,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
89365839,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
89365838,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
89365840,세븐틴(SEVENTEEN),https://music.bugs.co.kr/artist/80232283?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2015.0
81484301,G-DRAGON,https://music.bugs.co.kr/artist/7570?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2001.0
80858246,디셈버(December),https://music.bugs.co.kr/artist/80060671?wl_ref=S_ab_01_02,듀오(남성),대한민국,발라드,2009.0
80778860,먼데이키즈(MondayKiz),https://music.bugs.co.kr/artist/80013501?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2005.0
80778860,V.O.S.,https://music.bugs.co.kr/artist/80000080?wl_ref=S_ab_01_02,그룹(남성),대한민국,발라드,2004.0
88740322,BLACKPINK,https://music.bugs.co.kr/artist/20022492?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2016.0
90078776,WayChed(웨이체드),https://music.bugs.co.kr/artist/80273577?wl_ref=S_ab_01_02,,대한민국,랩/힙합,
80620000,포맨(4MEN),https://music.bugs.co.kr/artist/80016236?wl_ref=S_ab_01_02,그룹(남성),대한민국,"발라드,알앤비/소울",1998.0
43052109,김태우,https://music.bugs.co.kr/artist/4841?wl_ref=S_ab_01_02,솔로(남성),대한민국,댄스/팝,1999.0
87319745,버즈,https://music.bugs.co.kr/artist/56809?wl_ref=S_ab_01_02,그룹(남성),대한민국,"댄스/팝,발라드",2003.0
81376953,버스커버스커(BuskerBusker),https://music.bugs.co.kr/artist/80110449?wl_ref=S_ab_01_02,그룹(남성),대한민국,"댄스/팝,락/메탈",2011.0
90079759,(여자)아이들,https://music.bugs.co.kr/artist/20056456?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,
90079760,(여자)아이들,https://music.bugs.co.kr/artist/20056456?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,
90079761,(여자)아이들,https://music.bugs.co.kr/artist/20056456?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,
90079921,최강창민(MAXCHANGMIN),https://music.bugs.co.kr/artist/80001105?wl_ref=S_ab_01_02,솔로(남성),대한민국,"댄스/팝,발라드",2004.0
90079763,(여자)아이들,https://music.bugs.co.kr/artist/20056456?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,
90083042,수퍼비(SUPERBEE),https://music.bugs.co.kr/artist/80134748?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2015.0
90083042,UNEDUCATEDKID,https://music.bugs.co.kr/artist/20046704?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,
90083042,트웰브(twlv),https://music.bugs.co.kr/artist/20046450?wl_ref=S_ab_01_02,솔로(남성),대한민국,"랩/힙합,알앤비/소울",2017.0
90083042,Yuzion,https://music.bugs.co.kr/artist/20088459?wl_ref=S_ab_01_02,솔로(여성),대한민국,랩/힙합,2019.0
88648298,(여자)아이들,https://music.bugs.co.kr/artist/20056456?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,
81931726,씨스타(Sistar),https://music.bugs.co.kr/artist/80069630?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2010.0
80803322,FTISLAND(FT아일랜드),https://music.bugs.co.kr/artist/80024578?wl_ref=S_ab_01_02,그룹(남성),대한민국,"댄스/팝,락/메탈",2007.0
59448677,이승기,https://music.bugs.co.kr/artist/72184?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2004.0
84283060,2PM,https://music.bugs.co.kr/artist/80048272?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2008.0
90083044,더라임,https://music.bugs.co.kr/artist/80185318?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2014.0
90087833,스텔라장(StellaJang),https://music.bugs.co.kr/artist/80153535?wl_ref=S_ab_01_02,솔로(여성),대한민국,포크/어쿠스틱,2014.0
90087834,스텔라장(StellaJang),https://music.bugs.co.kr/artist/80153535?wl_ref=S_ab_01_02,솔로(여성),대한민국,포크/어쿠스틱,2014.0
81992735,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
87414751,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
87295602,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
81318028,EXO-K(엑소케이),https://music.bugs.co.kr/artist/80120224?wl_ref=S_ab_01_02,그룹(남성),대한민국,"댄스/팝,알앤비/소울",2012.0
84215866,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
86350817,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
88350489,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
86535281,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
81921677,EXO,https://music.bugs.co.kr/artist/80155940?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2013.0
43178374,SE7EN,https://music.bugs.co.kr/artist/22767?wl_ref=S_ab_01_02,솔로(남성),대한민국,댄스/팝,2003.0
81158579,일렉트로보이즈(ELECTROBOYZ),https://music.bugs.co.kr/artist/80069509?wl_ref=S_ab_01_02,그룹(남성),대한민국,랩/힙합,2010.0
90098558,신승훈,https://music.bugs.co.kr/artist/2141?wl_ref=S_ab_01_02,솔로(남성),대한민국,"댄스/팝,발라드",1990.0
90087671,SURAN(수란),https://music.bugs.co.kr/artist/80086048?wl_ref=S_ab_01_02,솔로(여성),대한민국,알앤비/소울,2014.0
90098555,신승훈,https://music.bugs.co.kr/artist/2141?wl_ref=S_ab_01_02,솔로(남성),대한민국,"댄스/팝,발라드",1990.0
71180277,케이윌,https://music.bugs.co.kr/artist/80013575?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2007.0
48872953,장혜진,https://music.bugs.co.kr/artist/5835?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,1991.0
81180354,노을,https://music.bugs.co.kr/artist/37709?wl_ref=S_ab_01_02,그룹(남성),대한민국,발라드,2002.0
89290160,Ruel(루엘),https://music.bugs.co.kr/artist/80303806?wl_ref=S_ab_01_02,솔로(남성),오스트레일리아,팝,
16092159,왁스(Wax),https://music.bugs.co.kr/artist/36391?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2000.0
16108543,이정현,https://music.bugs.co.kr/artist/3579?wl_ref=S_ab_01_02,솔로(여성),대한민국,댄스/팝,1999.0
90101239,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90101241,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90101240,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90101242,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90101244,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90101243,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90101246,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90101084,케이시,https://music.bugs.co.kr/artist/80225898?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2015.0
90101247,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90101248,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90101245,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90101249,WINNER,https://music.bugs.co.kr/artist/80194890?wl_ref=S_ab_01_02,그룹(남성),대한민국,댄스/팝,2014.0
90087540,DeVita,https://music.bugs.co.kr/artist/20056654?wl_ref=S_ab_01_02,솔로(여성),대한민국,"랩/힙합,알앤비/소울",
80920276,시크릿(Secret),https://music.bugs.co.kr/artist/80060294?wl_ref=S_ab_01_02,그룹(여성),대한민국,"댄스/팝,발라드",2009.0
82255654,스피카(SPICA),https://music.bugs.co.kr/artist/80119195?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2012.0
83509683,러블리즈(Lovelyz),https://music.bugs.co.kr/artist/80209592?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2014.0
84040836,CHEEZE(치즈),https://music.bugs.co.kr/artist/80117564?wl_ref=S_ab_01_02,솔로(여성),대한민국,인디,2011.0
90098776,어반자카파,https://music.bugs.co.kr/artist/80057634?wl_ref=S_ab_01_02,그룹(혼성),대한민국,"발라드,알앤비/소울",2009.0
16108796,장나라,https://music.bugs.co.kr/artist/11917?wl_ref=S_ab_01_02,솔로(여성),대한민국,"댄스/팝,발라드",2001.0
44183137,더넛츠(TheNuts),https://music.bugs.co.kr/artist/73055?wl_ref=S_ab_01_02,듀오(남성),대한민국,발라드,2004.0
86356511,데이브레이크(DAYBREAK),https://music.bugs.co.kr/artist/80027063?wl_ref=S_ab_01_02,그룹(남성),대한민국,"댄스/팝,락/메탈",2007.0
88745449,JohnnyStimson,https://music.bugs.co.kr/artist/80263715?wl_ref=S_ab_01_02,솔로(남성),미국,팝,
90106208,MC몽,https://music.bugs.co.kr/artist/60904?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,1999.0
90106208,김재환,https://music.bugs.co.kr/artist/80288425?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2017.0
90095818,키겐,https://music.bugs.co.kr/artist/80028598?wl_ref=S_ab_01_02,솔로(남성),대한민국,랩/힙합,2007.0
82442229,2BIC(투빅),https://music.bugs.co.kr/artist/80122729?wl_ref=S_ab_01_02,듀오(남성),대한민국,"발라드,알앤비/소울",2012.0
80374757,브라운아이드걸스,https://music.bugs.co.kr/artist/80015705?wl_ref=S_ab_01_02,그룹(여성),대한민국,댄스/팝,2006.0
81029070,DK,https://music.bugs.co.kr/artist/80094970?wl_ref=S_ab_01_02,솔로(남성),대한민국,발라드,2011.0
81029070,럼블피쉬(RumbleFish),https://music.bugs.co.kr/artist/80001277?wl_ref=S_ab_01_02,솔로(여성),대한민국,"발라드,락/메탈",2004.0
38117959,포맨(4MEN),https://music.bugs.co.kr/artist/80016236?wl_ref=S_ab_01_02,그룹(남성),대한민국,"발라드,알앤비/소울",1998.0
20319755,거미,https://music.bugs.co.kr/artist/37724?wl_ref=S_ab_01_02,솔로(여성),대한민국,발라드,2003.0
89557803,DojaCat(도자캣),https://music.bugs.co.kr/artist/80185652?wl_ref=S_ab_01_02,솔로(여성),미국,알앤비/소울,
89830797,LilMosey,https://music.bugs.co.kr/artist/80305554?wl_ref=S_ab_01_02,솔로(남성),,랩/힙합,
